from	to	score
CXCR5	CXCL14	0.000875
CXCR5	CXCR1	0.000877
CXCR5	CXCL11	0.00088
CXCR5	CCL18	0.000901
CXCR5	GNAI2	0.000901
CXCR5	CCL20	0.000903
CXCR5	CCL3	0.000906
CXCR5	CXCL5	0.000906
CXCR5	CXCR4	0.000946
CXCR5	CCL16	0.000947
CXCR5	CXCL9	0.00096
CXCR5	CCL5	0.000962
CXCR5	CXCL10	0.00097
CXCR5	CXCL12	0.000998
CXCR5	CCL19	0.000999
CCR2	GPSM1	4e-04
CCR2	PCP2	4e-04
CCR2	LEP	0.000401
CCR2	GPSM2	0.000404
CCR2	CYP17A1	0.000405
CCR2	KNG1	0.000406
CCR2	MITF	0.000409
CCR2	CAMP	0.00041
CCR2	ACE2	0.000414
CCR2	IL3RA	0.000423
CCR2	CASR	0.000434
CCR2	NR4A1	0.000434
CCR2	DRD2	0.000447
CCR2	SPP1	0.000456
CCR2	AGTR1	0.000474
CCR2	NCAM1	0.000475
CCR2	PTGER3	0.000475
CCR2	FN1	0.000478
CCR2	GPSM3	0.000479
CCR2	INS	0.000482
CCR2	HBD	0.000487
CCR2	FPR2	0.000488
CCR2	F3	0.000489
CCR2	XCR1	0.000497
CCR2	CD34	0.000507
CCR2	PNOC	0.00051
CCR2	AKT1	0.000514
CCR2	ALB	0.000522
CCR2	CD40LG	0.000544
CCR2	PECAM1	0.00056
CCR2	LYN	0.000571
CCR2	CCR4	0.000576
CCR2	KITLG	0.000581
CCR2	FPR1	0.000594
CCR2	ITGB2	6e-04
CCR2	AGTR2	0.000616
CCR2	MMP9	0.00062
CCR2	CD274	0.000621
CCR2	ACKR1	0.000653
CCR2	CSF2	0.000664
CCR2	SRC	0.000667
CCR2	SELL	0.000678
CCR2	CCL23	0.000686
CCR2	IL13	0.000687
CCR2	GRK3	0.000687
CCR2	GRK5	0.000688
CCR2	GNAI2	0.00069
CCR2	GNAI3	0.00069
CCR2	CD44	0.000691
CCR2	SELE	0.000696
CCR2	IL7R	0.000699
CCR2	CCL28	0.000703
CCR2	FCGR2B	0.000705
CCR2	AGT	0.000728
CCR2	GRK2	0.000737
CCR2	TLR4	0.000738
CCR2	IL17A	0.000751
CCR2	CD36	0.000752
CCR2	FCGR3A	0.000761
CCR2	FCGR3B	0.000764
CCR2	TNF	0.000771
CCR2	CXCL14	0.00078
CCR2	PTPRC	0.000794
CCR2	CCR9	0.000808
CCR2	CXCL3	0.000809
CCR2	PF4	0.00082
CCR2	FCGR1A	0.000821
CCR2	ITGAM	0.000826
CCR2	CXCR6	0.000828
CCR2	CX3CR1	0.000835
CCR2	CCR10	0.000837
CCR2	CCL18	0.000839
CCR2	CD8A	0.00084
CCR2	ARRB1	0.000852
CCR2	XCL2	0.000854
CCR2	GNG2	0.000876
CCR2	IL10	0.000878
CCR2	IL6	0.000879
CCR2	CCL25	0.000883
CCR2	ARRB2	0.000887
CCR2	XCL1	0.000895
CCR2	CXCL16	0.000908
CCR2	GNB1	0.000909
CCR2	CCR8	0.000915
CCR2	CXCR2	0.000929
CCR2	CCL24	0.000935
CCR2	CCL26	0.000937
CCR2	CXCL11	0.000948
CCR2	CXCL2	0.000949
CCR2	CXCR1	0.000963
CCR2	CXCL5	0.000967
CCR2	GNAI1	0.000968
CCR2	CXCR3	0.00097
CCR2	CCRL2	0.000972
CCR2	CCL19	0.000974
CCR2	PPBP	0.000975
CCR2	CCR3	0.00098
CCR2	CCR6	0.000986
CCR2	CXCR4	0.000989
CCR2	CCL16	0.000989
CCR2	CCR1	0.000992
CCR2	CCR5	0.000993
CCR2	CXCL9	0.000993
CCR2	CXCL1	0.000995
CCR2	CCL20	0.000995
CCR2	CXCL12	0.000998
CCR2	CCL11	0.000998
CCR2	CXCL8	0.000998
CCR2	CXCL10	0.000998
CCR2	CCL5	0.000999
CCR2	CCL8	0.000999
CCR2	CCL7	0.000999
CCR2	CCL4	0.000999
CCR2	CCL3	0.000999
CCR5	GPSM1	4e-04
CCR5	FOXM1	4e-04
CCR5	DEFA1	0.000402
CCR5	PCP2	0.000403
CCR5	GPSM2	0.000404
CCR5	DEFA4	0.000414
CCR5	CLEC4M	0.000422
CCR5	PGR	0.000429
CCR5	XCR1	0.000434
CCR5	DPP4	0.000442
CCR5	MTHFR	0.000447
CCR5	LPAR5	0.000448
CCR5	GPSM3	0.000459
CCR5	P2RY12	0.000459
CCR5	GP2	0.000466
CCR5	CD36	0.00047
CCR5	AKT1	0.00048
CCR5	ALB	0.000497
CCR5	KITLG	0.000508
CCR5	IL13RA1	0.00052
CCR5	IL3RA	0.000522
CCR5	ORM2	0.000524
CCR5	ACE2	0.000526
CCR5	AGTR2	0.000536
CCR5	HBB	0.00054
CCR5	PECAM1	0.000544
CCR5	RARRES2	0.000551
CCR5	TMPRSS2	0.000556
CCR5	CCR4	0.000566
CCR5	FCGR1A	0.000579
CCR5	AFP	0.000581
CCR5	FPR3	0.000582
CCR5	MMP9	0.000587
CCR5	APLN	0.000588
CCR5	NCAM1	0.000592
CCR5	CD274	0.000618
CCR5	FN1	0.00062
CCR5	CD34	0.000639
CCR5	IL13	0.000654
CCR5	ITGB2	0.000659
CCR5	AGT	0.00066
CCR5	SELE	0.000664
CCR5	SRC	0.000673
CCR5	CCL23	0.000676
CCR5	GRK5	0.000679
CCR5	ACKR1	0.000682
CCR5	OPRM1	0.000688
CCR5	CCL28	0.000698
CCR5	CD44	0.000704
CCR5	GRK3	0.000705
CCR5	FCGR2B	0.000716
CCR5	FCGR3B	0.000735
CCR5	IL7R	0.000736
CCR5	GRK2	0.000741
CCR5	CSF2	0.000754
CCR5	IL17A	0.00076
CCR5	FPR1	0.000764
CCR5	CD40LG	0.000771
CCR5	CXCL14	0.000774
CCR5	CCRL2	0.000785
CCR5	TLR4	0.000788
CCR5	FCGR3A	0.000792
CCR5	PTPRC	0.000806
CCR5	CCR10	0.000809
CCR5	SELL	0.00082
CCR5	CX3CR1	0.000823
CCR5	IL6	0.000831
CCR5	ITGAM	0.00084
CCR5	CCR8	0.000848
CCR5	CCR6	0.000864
CCR5	CCR9	0.00087
CCR5	XCL2	0.000871
CCR5	CXCR1	0.000871
CCR5	CXCL3	0.000873
CCR5	CCL24	0.000875
CCR5	IL10	0.000878
CCR5	TNF	0.00088
CCR5	CXCL5	0.000891
CCR5	ARRB2	0.000894
CCR5	CCL26	0.000899
CCR5	CCL18	0.000903
CCR5	GNG8	0.000908
CCR5	GNG5	0.000908
CCR5	GNG3	0.000908
CCR5	GNG10	0.000908
CCR5	GNG12	0.000908
CCR5	GNAI3	0.000909
CCR5	GNB2	0.000909
CCR5	GNG7	0.000909
CCR5	GNG4	0.000913
CCR5	XCL1	0.000916
CCR5	PPBP	0.000918
CCR5	GNGT2	0.000921
CCR5	CXCR2	0.000925
CCR5	CCL25	0.00093
CCR5	CXCR6	0.000931
CCR5	ARRB1	0.000936
CCR5	PF4	0.00094
CCR5	CD8A	0.000941
CCR5	GNAI2	0.000942
CCR5	CXCL16	0.000944
CCR5	CXCL2	0.000957
CCR5	CXCL8	0.000971
CCR5	CXCL1	0.000974
CCR5	GNG2	0.000982
CCR5	CXCR3	0.000983
CCR5	CCL16	0.000987
CCR5	GNB1	0.00099
CCR5	CXCL11	0.00099
CCR5	GNAI1	0.000991
CCR5	CCL19	0.000994
CCR5	CCL20	0.000994
CCR5	CXCR4	0.000996
CCR5	CCL11	0.000998
CCR5	CXCL12	0.000998
CCR5	CCR3	0.000998
CCR5	CCL7	0.000998
CCR5	CCR1	0.000998
CCR5	CXCL9	0.000998
CCR5	CCL8	0.000999
CCR5	CCL5	0.000999
CCR5	CCL4	0.000999
CCR5	CCL3	0.000999
CCR5	CXCL10	0.000999
AZGP1	ZG16B	0.000401
AZGP1	APOA4	0.000408
AZGP1	DCD	0.000421
AZGP1	SERPINC1	0.000433
AZGP1	KNG1	0.000449
AZGP1	LRG1	0.00045
AZGP1	TLR4	0.000465
AZGP1	CST5	0.00049
AZGP1	FGL1	0.000497
AZGP1	FN1	0.000522
AZGP1	TMPRSS2	0.000542
AZGP1	CST2	0.000551
AZGP1	GNMT	0.00056
AZGP1	APOA2	0.000597
AZGP1	CST1	0.000624
AZGP1	FGG	0.000632
AZGP1	SRD5A2	0.000633
AZGP1	SERPINA1	0.000674
AZGP1	APOD	0.000707
AZGP1	ORM2	0.000715
AZGP1	ALB	0.00072
AZGP1	RBP4	0.000746
AZGP1	GC	0.000823
FGFR4	FN1	0.000414
FGFR4	CALML3	0.000417
FGFR4	NR1I2	0.000426
FGFR4	AKT1	0.00044
FGFR4	CYP7B1	0.000445
FGFR4	ESR2	0.000447
FGFR4	TERT	0.000449
FGFR4	NR5A2	0.00046
FGFR4	FABP6	0.000509
FGFR4	PAX3	0.000527
FGFR4	SLC51B	0.000537
FGFR4	PPARA	0.000548
FGFR4	ESR1	0.000575
FGFR4	SLC51A	0.000607
FGFR4	SRC	0.000631
FGFR4	SH3GL3	0.000655
FGFR4	SH3GL2	0.000655
FGFR4	PLCB3	0.000659
FGFR4	NCAM1	0.000667
FGFR4	CTNNB1	0.00067
FGFR4	PTPN11	0.000677
FGFR4	PIK3CD	0.000694
FGFR4	CBLB	0.000694
FGFR4	ANGPT1	0.000716
FGFR4	TGFA	0.000717
FGFR4	KITLG	0.000718
FGFR4	CBLC	0.000726
FGFR4	PLCB1	0.00076
FGFR4	SHC1	0.000772
FGFR4	CYP7A1	0.000779
FGFR4	PIK3R1	0.000798
FGFR4	NR1H4	0.000837
FGFR4	HRAS	0.000943
FGFR4	INS	0.000946
FGFR4	FGF13	0.00099
FGFR4	FGF16	0.000994
FGFR4	FGF3	0.000994
FGFR4	FGF5	0.000997
FGFR4	FGF1	0.000999
FGFR4	FGF19	0.000999
CYP11B1	CYP7B1	0.000415
CYP11B1	AGTR1	0.000417
CYP11B1	INSL3	0.000496
CYP11B1	FSHR	0.000527
CYP11B1	DMRT1	0.000533
CYP11B1	HBD	0.000548
CYP11B1	NR5A2	0.000667
CYP11B1	AGT	0.000673
CYP11B1	NR0B1	0.000707
CYP11B1	KCNJ5	0.000728
CYP11B1	NR5A1	0.000805
CYP11B1	POMC	0.000863
CYP11B1	MC2R	9e-04
CYP11B1	CYP11B2	0.000912
CYP11B1	HSD17B6	0.00093
CYP11B1	SRD5A2	0.000951
CYP11B1	CYP17A1	0.000964
CYP11B1	HSD3B2	0.000992
SCGB3A1	RARB	0.000412
SCGB3A1	SFTPC	0.00048
SCGB3A1	MUC5B	0.000557
SCGB3A1	BPIFA1	0.000568
SCGB3A1	SCGB3A2	0.000587
SCGB3A1	SFTPA1	0.000676
CXCL16	GPSM1	4e-04
CXCL16	GPSM2	4e-04
CXCL16	PCP2	4e-04
CXCL16	PTPRC	0.000415
CXCL16	IL13	0.000416
CXCL16	FCGR3B	0.000419
CXCL16	FCGR3A	0.000422
CXCL16	GPSM3	0.000425
CXCL16	CD36	0.000427
CXCL16	CD274	0.00043
CXCL16	TLR4	0.00046
CXCL16	ITGAM	0.00046
CXCL16	CCL18	0.000468
CXCL16	IL17A	0.000476
CXCL16	CSF2	0.000479
CXCL16	XCL1	0.000483
CXCL16	MMP9	0.000494
CXCL16	ITGB2	0.000504
CXCL16	CCL26	0.000506
CXCL16	LYN	0.000508
CXCL16	ACKR1	0.000515
CXCL16	AGTR2	0.000516
CXCL16	CCL11	0.000521
CXCL16	IL10	0.00053
CXCL16	PECAM1	0.000551
CXCL16	CCL23	0.000558
CXCL16	CCL7	0.00058
CXCL16	IL6	0.000581
CXCL16	CCL28	0.000582
CXCL16	CCL24	0.000582
CXCL16	CXCL14	0.000584
CXCL16	CD8A	0.000587
CXCL16	AGT	0.000602
CXCL16	CCL8	0.000616
CXCL16	TNF	0.00062
CXCL16	CCR4	0.000658
CXCL16	PPBP	0.000708
CXCL16	CCL16	0.000713
CXCL16	CXCL17	0.000723
CXCL16	SRC	0.000734
CXCL16	CCL3	0.00074
CXCL16	XCR1	0.000759
CXCL16	PF4	0.000772
CXCL16	CCR8	0.000777
CXCL16	CXCL3	0.000782
CXCL16	CCL4	0.00079
CXCL16	CCL19	0.000793
CXCL16	CCL25	0.000805
CXCL16	CCR9	0.000805
CXCL16	CXCL2	0.000809
CXCL16	CXCL8	0.000817
CXCL16	CXCL12	0.000827
CXCL16	CXCL11	0.000832
CXCL16	CCR10	0.000834
CXCL16	CXCL5	0.00084
CXCL16	CCL20	0.000849
CXCL16	CCR3	0.000868
CXCL16	CCR1	0.000883
CXCL16	CCL5	0.000898
CXCL16	CXCL10	0.000902
CXCL16	CXCL1	0.000907
CXCL16	CXCL9	0.000907
CXCL16	CXCR2	0.000921
CXCL16	CXCR1	0.000932
CXCL16	CXCR4	0.000933
CXCL16	CX3CR1	0.000972
CXCL16	CCRL2	0.000976
CXCL16	CXCR3	0.00098
CXCL16	CCR6	0.00099
CXCL16	CXCR6	0.000999
SSTR5	GPSM1	4e-04
SSTR5	GPSM3	4e-04
SSTR5	PCP2	4e-04
SSTR5	ARRB1	0.000408
SSTR5	RET	0.000422
SSTR5	THBD	0.00043
SSTR5	GH1	0.000436
SSTR5	GPSM2	0.000441
SSTR5	GLP1R	0.000447
SSTR5	GHRHR	0.000476
SSTR5	INS	0.000496
SSTR5	GPR37	0.000499
SSTR5	NMS	0.000499
SSTR5	APLN	5e-04
SSTR5	AGTR2	0.000502
SSTR5	CXCL8	0.000503
SSTR5	GPR37L1	0.000503
SSTR5	APLNR	0.000506
SSTR5	AGTR1	0.000506
SSTR5	GNAS	0.000507
SSTR5	GPER1	0.000508
SSTR5	PSAP	0.000514
SSTR5	BDKRB2	0.000515
SSTR5	PDYN	0.000517
SSTR5	PMCH	0.000533
SSTR5	GALR2	0.000535
SSTR5	SRC	0.000535
SSTR5	OPRM1	0.000542
SSTR5	NMUR1	0.000544
SSTR5	NPBWR2	0.000544
SSTR5	KNG1	0.000545
SSTR5	GALR1	0.000545
SSTR5	NPBWR1	0.000545
SSTR5	PENK	0.000545
SSTR5	NPY4R	0.000549
SSTR5	NPY2R	0.00055
SSTR5	AGT	0.000553
SSTR5	GCG	0.000555
SSTR5	NPY1R	0.000558
SSTR5	NPW	0.000568
SSTR5	SAG	0.000571
SSTR5	NPB	0.000574
SSTR5	PNOC	0.000585
SSTR5	PYY	6e-04
SSTR5	SSTR3	0.000656
SSTR5	EDN2	0.000657
SSTR5	EDN3	0.000683
SSTR5	EDN1	0.000697
SSTR5	NPY5R	0.00072
SSTR5	SSTR2	0.000737
SSTR5	DRD2	0.000749
SSTR5	GHRL	0.000768
SSTR5	POMC	0.00079
SSTR5	GNAI3	0.000913
SSTR5	GNAI2	0.000915
SSTR5	GNAI1	0.000917
SSTR5	CORT	0.000968
ADCY9	MAPK11	0.000403
ADCY9	GPR39	0.000433
ADCY9	PLCB1	0.000443
ADCY9	AVP	0.000499
ADCY9	RLN3	0.000499
ADCY9	GCGR	0.00051
ADCY9	ADRA2B	0.000514
ADCY9	ADRA2C	0.000523
ADCY9	AVPR2	0.000543
ADCY9	ADORA2B	0.000584
ADCY9	GNAT3	0.000588
ADCY9	GNAZ	0.000597
ADCY9	GNG3	0.00065
ADCY9	GNGT2	0.000656
ADCY9	ADCY2	0.000658
ADCY9	GNG8	0.000661
ADCY9	GNG5	0.00067
ADCY9	GCG	0.000692
ADCY9	PDE6G	7e-04
ADCY9	AKT1	0.000706
ADCY9	CAMK2A	0.000711
ADCY9	GNG4	0.000713
ADCY9	GNB2	0.000716
ADCY9	PDE6C	0.000717
ADCY9	ADCY4	0.000717
ADCY9	PDE6B	0.000717
ADCY9	PRKCB	0.000719
ADCY9	GNG2	0.000719
ADCY9	CAMK2B	0.00072
ADCY9	PDE8A	0.000721
ADCY9	PDE1C	0.000723
ADCY9	PRKCA	0.00073
ADCY9	GNB1	0.000738
ADCY9	GNAI1	0.000744
ADCY9	GNG10	0.000745
ADCY9	ADCY7	0.000749
ADCY9	GNAI3	0.000751
ADCY9	PDE5A	0.000762
ADCY9	PDE7B	0.000762
ADCY9	ADCY1	0.000775
ADCY9	PDE4C-2	0.000779
ADCY9	CALML5	0.000785
ADCY9	CALML3	0.000785
ADCY9	PDE7A	0.000788
ADCY9	PDE4B	0.000789
ADCY9	GCH1	8e-04
ADCY9	PDE4D	0.000806
ADCY9	GNG7	0.000806
ADCY9	GNG12	0.000819
ADCY9	ADCY5	0.000827
ADCY9	GNAI2	0.000875
ADCY9	CNR1	9e-04
ADCY9	ENTPD2	0.000901
ADCY9	NTPCR	0.000902
ADCY9	PRKCD	0.000912
ADCY9	ADCY3	0.000933
ADCY9	PRKACG	0.00095
ADCY9	PRKACA	0.00095
ADCY9	PRKACB	0.000952
ADCY9	ADCY6	0.000958
ADCY9	GNAS	0.000986
ADCY9	GNAL	0.000986
GNG3	GPSM3	4e-04
GNG3	GPSM1	0.000408
GNG3	PCP2	0.000421
GNG3	GPSM2	0.000446
GNG3	ADGRL1	0.000469
GNG3	ADGRL2	0.000469
GNG3	ADGRL3	0.000469
GNG3	NPS	0.000499
GNG3	GCG	0.000499
GNG3	ESR1	0.000499
GNG3	P2RY11	0.000499
GNG3	FZD6	0.000499
GNG3	ARHGEF12	0.000499
GNG3	FZD5	0.000499
GNG3	NMS	0.000499
GNG3	FZD4	0.000499
GNG3	POMC	0.000499
GNG3	ANXA1	0.000499
GNG3	FZD2	0.000499
GNG3	ESR2	5e-04
GNG3	RLN3	5e-04
GNG3	LPAR5	5e-04
GNG3	GPER1	0.000509
GNG3	CCL23	0.00051
GNG3	SRC	0.000513
GNG3	GPR17	0.000516
GNG3	P2RY12	0.000516
GNG3	AGT	0.000516
GNG3	KNG1	0.000517
GNG3	TRIO	0.000517
GNG3	WNT11	0.000518
GNG3	CASR	0.000519
GNG3	PDE6B	0.000521
GNG3	ARHGEF25	0.000522
GNG3	SHC1	0.000531
GNG3	AKT1	0.000533
GNG3	PMCH	0.000534
GNG3	AVP	0.000535
GNG3	CACNB2	0.000536
GNG3	F2RL2	0.000537
GNG3	PDE6G	0.00054
GNG3	LPAR2	0.000541
GNG3	GPR39	0.000541
GNG3	FPR2	0.000541
GNG3	AGTR2	0.000541
GNG3	AGTR1	0.000541
GNG3	CYSLTR1	0.000541
GNG3	RGR	0.000541
GNG3	CACNB3	0.000542
GNG3	RRH	0.000547
GNG3	OPN1MW	0.000547
GNG3	OPN1LW	0.000547
GNG3	ADRA2C	0.000547
GNG3	KCNJ12	0.000548
GNG3	ITPR2	0.000549
GNG3	NPSR1	0.000549
GNG3	ADRA2B	0.00055
GNG3	BDKRB2	0.000551
GNG3	GLP1R	0.000558
GNG3	GNG5	0.00056
GNG3	PRKCD	0.000561
GNG3	GNG8	0.000561
GNG3	ADRA1D	0.000562
GNG3	ADRA1A	0.000562
GNG3	RGS16	0.000562
GNG3	AVPR2	0.000565
GNG3	GRK2	0.000565
GNG3	GRK5	0.000565
GNG3	NMUR1	0.00057
GNG3	ADORA2B	0.000571
GNG3	GHRHR	0.000571
GNG3	GCGR	0.000571
GNG3	ADRA1B	0.000572
GNG3	GNG10	0.000573
GNG3	CACNA2D2	0.000575
GNG3	GNG4	0.000589
GNG3	LPAR3	0.000591
GNG3	PDYN	0.000597
GNG3	GNG12	0.000607
GNG3	GNGT2	0.000621
GNG3	PIK3CD	0.00065
GNG3	PIK3R1	0.000653
GNG3	MAPK9	0.000654
GNG3	PRKACG	0.000658
GNG3	CACNA1F	0.000659
GNG3	ADCY6	0.00066
GNG3	PRKACA	0.00066
GNG3	CACNA1S	0.000662
GNG3	PLCB1	0.000662
GNG3	SAA1	0.000664
GNG3	HRAS	0.000664
GNG3	GNAT3	0.000666
GNG3	PLCB3	0.000666
GNG3	MAPK11	0.000671
GNG3	PRKACB	0.000676
GNG3	ADCY7	0.000676
GNG3	PTGER3	0.000678
GNG3	PRKCA	0.000678
GNG3	RASGRF1	0.000681
GNG3	GABBR1	0.000681
GNG3	KCNJ6	0.000689
GNG3	ADCY1	0.00069
GNG3	CHRM2	0.000693
GNG3	HTR1D	0.000693
GNG3	KCNJ5	0.000694
GNG3	MTNR1A	0.000695
GNG3	HTR1F	0.000696
GNG3	HTR1B	0.000698
GNG3	GNG14	0.000701
GNG3	PRKCB	0.000702
GNG3	CHRM4	0.000703
GNG3	OPRM1	0.000704
GNG3	GNG2	0.000705
GNG3	DRD3	0.000708
GNG3	DRD2	0.000709
GNG3	GNG7	0.000711
GNG3	HTR1E	0.000711
GNG3	ADCY4	0.000714
GNG3	CNR1	0.000721
GNG3	HTR1A	0.000721
GNG3	ADCY5	0.000744
GNG3	ADCY3	0.00075
GNG3	ADCY2	0.00075
GNG3	CACNA1B	0.000751
GNG3	GNAL	0.000799
GNG3	GNAZ	0.000828
GNG3	CXCR4	0.000911
GNG3	APLNR	0.000911
GNG3	HTR7	0.000913
GNG3	GNAI2	0.000917
GNG3	GNAI1	0.000938
GNG3	GNAI3	0.000947
GNG3	GNAS	0.000967
GNG3	GNB2	0.000999
GNG3	GNB1	0.000999
FGF19	LEP	4e-04
FGF19	SHC1	0.000431
FGF19	ESR1	0.000431
FGF19	TERT	0.000432
FGF19	IL6	0.000437
FGF19	AKT1	0.00045
FGF19	PYY	0.000451
FGF19	GPT	0.00046
FGF19	PIK3R1	0.000473
FGF19	NR1I2	0.000483
FGF19	PPARA	5e-04
FGF19	PTPN11	0.000501
FGF19	FABP6	0.000512
FGF19	KITLG	0.000514
FGF19	ALB	0.00052
FGF19	AFP	0.000521
FGF19	FGF5	0.000522
FGF19	GCG	0.000535
FGF19	CD44	0.000548
FGF19	HRAS	0.000575
FGF19	INS	0.000589
FGF19	FGF1	0.000591
FGF19	CTNNB1	0.000644
FGF19	FGF3	0.00065
FGF19	SLC51B	0.000726
FGF19	FGF16	0.000744
FGF19	CYP7A1	0.000871
FGF19	SLC51A	0.000873
FGF19	NR1H4	0.000916
RHCE	PAX3	0.000404
RHCE	ACKR1	0.000418
RHCE	CR1	0.000439
RHCE	GYPE	0.000532
RHCE	GATA1	0.000631
RHCE	KEL	0.000785
RHCE	EPB42	0.000867
RHCE	GYPA	0.000975
RHCE	RHAG	0.000992
RHCE	GYPB	0.000992
ALPG	FCGR3B	4e-04
ALPG	NTNG1	0.000403
ALPG	GP2	0.000409
ALPG	GPT	0.000502
ALPG	AGXT	0.000615
ALPG	GGT2	0.000722
ALPG	GGT7	0.000766
ALPG	ALPI	0.000773
ALPG	GGT6	0.000775
ALPG	ALPP	0.000791
ALPG	TPK1	9e-04
ALPG	GCH1	0.000901
ALPG	NTPCR	0.000907
ALPI	FCGR3B	4e-04
ALPI	NTNG1	0.000403
ALPI	INS	0.000413
ALPI	GP2	0.000426
ALPI	ANPEP	0.000439
ALPI	ALB	0.000445
ALPI	GPT	0.000465
ALPI	GUCA2A	0.000484
ALPI	GGT2	0.000611
ALPI	AGXT	0.000637
ALPI	ALPP	0.000638
ALPI	GGT7	0.000656
ALPI	PAX3	0.00067
ALPI	GGT6	0.000673
ALPI	GCH1	0.000901
ALPI	NTPCR	0.000902
ALPI	TPK1	0.000906
CCKAR	UTS2R	4e-04
CCKAR	CAV3	4e-04
CCKAR	AGTR1	0.000416
CCKAR	FGF16	0.00042
CCKAR	SSTR2	0.000427
CCKAR	TRHR	0.000438
CCKAR	INS	0.000443
CCKAR	CYSLTR1	0.000449
CCKAR	NMUR1	0.000452
CCKAR	PROKR1	0.000454
CCKAR	NPY2R	0.000472
CCKAR	GRPR	0.000493
CCKAR	TRIO	0.000499
CCKAR	ARHGEF25	0.000499
CCKAR	POMC	0.000502
CCKAR	BRS3	0.000505
CCKAR	BDKRB2	0.00051
CCKAR	PLCB3	0.000514
CCKAR	AGTR2	0.000517
CCKAR	PROK2	0.000526
CCKAR	GRK5	0.00053
CCKAR	NPSR1	0.000546
CCKAR	GRK2	0.000548
CCKAR	AGT	0.000559
CCKAR	PLCB1	0.000559
CCKAR	NPS	0.000568
CCKAR	NMS	0.000574
CCKAR	GCGR	0.000574
CCKAR	KNG1	0.000577
CCKAR	PYY	0.000597
CCKAR	TRH	0.000622
CCKAR	MLN	0.000624
CCKAR	UTS2B	0.000658
CCKAR	NMB	0.000684
CCKAR	GLP1R	0.000709
CCKAR	LEP	0.000711
CCKAR	GCG	0.000738
CCKAR	GHRL	0.000745
CCKAR	GNG2	0.000816
CCKAR	GNB1	0.000909
CCKAR	GNAI1	0.000911
CCKAR	GNAS	0.000913
CCKAR	CCL28	0.00095
PROK2	F2	4e-04
PROK2	CCL20	4e-04
PROK2	MLN	0.000412
PROK2	NMB	0.000413
PROK2	TGFA	0.000421
PROK2	EDN3	0.000426
PROK2	CXCL9	0.000432
PROK2	EDN1	0.000438
PROK2	AGT	0.000438
PROK2	EDN2	0.000438
PROK2	PMCH	0.000449
PROK2	TRH	0.000459
PROK2	CXCR4	0.000468
PROK2	XCL2	0.00047
PROK2	MMP9	0.000491
PROK2	UTS2B	0.000492
PROK2	TRIO	0.000499
PROK2	NTSR2	0.000499
PROK2	F2RL2	0.000499
PROK2	ARHGEF25	0.000499
PROK2	AGTR1	0.000499
PROK2	AGTR2	0.000499
PROK2	PLCB3	0.000499
PROK2	GRK5	0.000499
PROK2	PLCB1	0.000499
PROK2	UTS2R	0.000499
PROK2	NTSR1	5e-04
PROK2	CYSLTR1	0.000503
PROK2	F2RL1	0.000504
PROK2	ITGAM	0.000504
PROK2	KNG1	0.00051
PROK2	NMUR1	0.000511
PROK2	GRK2	0.000514
PROK2	BDKRB2	0.000514
PROK2	TRHR	0.000517
PROK2	GHRHR	0.000519
PROK2	CCKBR	0.000519
PROK2	NPS	0.000523
PROK2	GHRL	0.000524
PROK2	CXCR1	0.000533
PROK2	F2R	0.000534
PROK2	EDNRA	0.000537
PROK2	EDNRB	0.000538
PROK2	BRS3	0.000554
PROK2	NPSR1	0.000576
PROK2	GRPR	0.000619
PROK2	FCGR3B	0.000644
PROK2	CXCR2	0.000666
PROK2	NMS	0.000686
PROK2	ADCY3	0.000719
PROK2	PROKR1	0.000996
CXCR1	GPSM2	4e-04
CXCR1	GPSM1	4e-04
CXCR1	CD34	4e-04
CXCR1	PCP2	0.000401
CXCR1	CAMP	0.000413
CXCR1	FPR3	0.000425
CXCR1	NCAM1	0.000428
CXCR1	CD274	0.000429
CXCR1	CD44	0.000438
CXCR1	RARRES2	0.000438
CXCR1	GPSM3	0.000441
CXCR1	PECAM1	0.000447
CXCR1	AKT1	0.000472
CXCR1	PTPRC	0.000474
CXCR1	CSF2	0.000476
CXCR1	ELANE	0.000481
CXCR1	XCR1	0.00049
CXCR1	IL17A	0.000509
CXCR1	FPR2	0.000521
CXCR1	IL13	0.00053
CXCR1	AGTR2	0.000538
CXCR1	IL10	0.000539
CXCR1	CCR4	0.00054
CXCR1	CCRL2	0.000547
CXCR1	SELE	0.000553
CXCR1	FCGR1A	0.000568
CXCR1	TLR4	0.000571
CXCR1	FCGR2B	0.000582
CXCR1	CCR8	0.000591
CXCR1	CR1	0.000598
CXCR1	SELL	0.000604
CXCR1	MMP9	0.000605
CXCR1	TNF	0.000625
CXCR1	ITGAM	0.000633
CXCR1	ANPEP	0.000641
CXCR1	AVP	0.000653
CXCR1	GRK5	0.000671
CXCR1	SRC	0.000677
CXCR1	F2	0.00068
CXCR1	GRK3	0.00068
CXCR1	GNAI3	0.000682
CXCR1	GNAS	0.000686
CXCR1	GNAI1	0.000687
CXCR1	CCL28	0.000688
CXCR1	CD8A	0.000695
CXCR1	AGT	0.000698
CXCR1	CCR9	7e-04
CXCR1	CCR6	0.000704
CXCR1	ITGB2	0.000711
CXCR1	ACKR1	0.000714
CXCR1	CCR10	0.00072
CXCR1	CCL26	0.000747
CXCR1	XCL2	0.000747
CXCR1	FCGR3A	0.000775
CXCR1	CCL18	0.000776
